Date,State,Confirmed,Recovered,Deceased,Other,Tested
9/2/2020,Himachal Pradesh,6416,4715,42,46,218920
9/2/2020,Haryana,68218,54875,721,0,1195800
9/2/2020,Jharkhand,44862,29747,438,0,980272
9/2/2020,Jammu and Kashmir,38864,30079,732,0,996481
9/2/2020,Karnataka,361341,260913,5950,19,3052794
9/2/2020,Kerala,78073,55778,306,66,1724658
9/2/2020,Ladakh,2785,2007,35,0,31196
9/2/2020,Maharashtra,825739,598496,25195,345,4288999
9/2/2020,Meghalaya,2517,1318,13,0,92453
9/2/2020,Manipur,6507,4607,29,0,160871
9/2/2020,Madhya Pradesh,66914,51124,1453,0,1419750
9/2/2020,Mizoram,1020,659,0,0,42332
9/2/2020,Nagaland,4017,3213,8,11,62404
9/2/2020,Odisha,109780,84073,567,0,1891099
9/2/2020,Punjab,56989,39742,1618,0,1101912
9/2/2020,Puducherry,15157,9968,253,0,78734
9/2/2020,Rajasthan,84674,70674,1081,0,2364613
9/2/2020,Sikkim,1704,1260,4,0,42019
9/2/2020,Telangana,130589,97402,846,0,1483267
9/2/2020,Tamil Nadu,439959,380063,7516,0,4964141
9/2/2020,Tripura,12719,7847,118,20,277951
9/2/2020,India,3848973,2967400,67486,597,45509380
9/2/2020,Uttar Pradesh,241439,181364,3616,0,5913584
9/2/2020,Uttarakhand,21234,14437,291,64,413595
9/2/2020,West Bengal,168697,140913,3339,0,1975493
9/3/2020,Andaman and Nicobar Islands,3223,2823,48,0,37075
9/3/2020,Andhra Pradesh,465730,357829,4200,0,3905775
9/3/2020,Arunachal Pradesh,4574,3167,8,0,177259
9/3/2020,Assam,118334,90698,330,3,2396483
9/3/2020,Bihar,142156,124976,728,1,3571055
9/3/2020,Chandigarh,5065,2883,63,3,33007
9/3/2020,Chhattisgarh,37967,18950,315,0,615568
9/3/2020,Delhi,182306,160114,4500,0,1669352
9/3/2020,Dadra and Nagar Haveli and Daman and Diu,2467,2182,2,23,55345
9/3/2020,Goa,19355,14361,212,0,206760
9/3/2020,Gujarat,100375,81280,3062,0,2559916
9/3/2020,Himachal Pradesh,6615,4813,47,47,221268
9/3/2020,Haryana,70099,55889,740,0,1220075
9/3/2020,Jharkhand,46480,30886,444,0,1017599
9/3/2020,Jammu and Kashmir,39943,30759,743,0,1012892
9/3/2020,Karnataka,370206,268035,6054,19,3123918
9/3/2020,Kerala,79626,57728,316,66,1755568
9/3/2020,Ladakh,2840,2039,35,0,31196
9/3/2020,Maharashtra,843844,612484,25586,346,4382985
9/3/2020,Meghalaya,2626,1393,13,0,93817
9/3/2020,Manipur,6609,4774,32,0,160871
9/3/2020,Madhya Pradesh,68586,52215,1483,0,1443477
9/3/2020,Mizoram,1040,669,0,0,42977
9/3/2020,Nagaland,4066,3314,8,12,63159
9/3/2020,Odisha,113411,87351,575,0,1950591
9/3/2020,Punjab,58515,41271,1690,0,1121016
9/3/2020,Puducherry,15581,10279,260,0,80201
9/3/2020,Rajasthan,86227,71220,1095,0,2392144
9/3/2020,Sikkim,1738,1304,5,0,42331
9/3/2020,Telangana,133406,100013,856,0,1542978
9/3/2020,Tamil Nadu,445851,386173,7608,0,5047042
9/3/2020,Tripura,13309,8033,126,20,282798
9/3/2020,India,3933132,3034910,68569,604,46679145
9/3/2020,Uttar Pradesh,247101,185812,3691,0,6050449
9/3/2020,Uttarakhand,22180,14945,300,64,424156
9/3/2020,West Bengal,171681,144248,3394,0,2020784
9/4/2020,Andaman and Nicobar Islands,3257,2863,49,0,37825
9/4/2020,Andhra Pradesh,476506,370163,4276,0,3965694
9/4/2020,Arunachal Pradesh,4775,3280,8,0,180372
9/4/2020,Assam,121225,92718,345,3,2436127
9/4/2020,Bihar,144134,126411,741,1,3721250
9/4/2020,Chandigarh,5268,3105,68,3,33572
9/4/2020,Chhattisgarh,40634,19608,337,0,634702
9/4/2020,Delhi,185220,161865,4513,0,1705571
9/4/2020,Dadra and Nagar Haveli and Daman and Diu,2510,2204,2,24,55688
9/4/2020,Goa,19863,14747,220,0,208917
9/4/2020,Gujarat,101695,82498,3076,0,2635369
9/4/2020,Himachal Pradesh,6830,4920,49,47,223383
9/4/2020,Haryana,71983,57171,759,0,1245640
9/4/2020,Jharkhand,48039,32043,447,0,1047417
9/4/2020,Jammu and Kashmir,40990,31435,755,0,1031316
9/4/2020,Karnataka,379486,274196,6170,19,3197110
9/4/2020,Kerala,82105,60444,327,66,1792330
9/4/2020,Ladakh,2935,2085,35,0,31389
9/4/2020,Maharashtra,863062,625773,25964,347,4474971
9/4/2020,Meghalaya,2734,1468,14,0,95457
9/4/2020,Manipur,6699,4899,35,0,160871
9/4/2020,Madhya Pradesh,70244,53257,1513,0,1469459
9/4/2020,Mizoram,1046,681,0,0,43846
9/4/2020,Nagaland,4107,3351,8,12,64092
9/4/2020,Odisha,116678,90331,584,0,1997345
9/4/2020,Punjab,60013,42543,1739,0,1144008
9/4/2020,Puducherry,16172,10674,280,0,81705
9/4/2020,Rajasthan,87797,71899,1108,0,2416268
9/4/2020,Sikkim,1843,1321,5,8,42772
9/4/2020,Telangana,135884,102024,866,0,1605521
9/4/2020,Tamil Nadu,451827,392507,7687,0,5130741
9/4/2020,Tripura,13833,8212,129,20,287018
9/4/2020,India,4020239,3104514,69635,615,47738491
9/4/2020,Uttar Pradesh,253175,190818,3762,0,6196994
9/4/2020,Uttarakhand,23011,15447,312,65,435449
9/4/2020,West Bengal,174659,147553,3452,0,2066404
9/5/2020,Andaman and Nicobar Islands,3292,2904,50,0,38574
9/5/2020,Andhra Pradesh,487331,382104,4347,0,4035317
9/5/2020,Arunachal Pradesh,4914,3381,8,0,183390
9/5/2020,Assam,123923,95061,352,3,2471274
9/5/2020,Bihar,145861,128376,750,1,3871733
9/5/2020,Chandigarh,5502,3290,69,3,34369
9/5/2020,Chhattisgarh,43163,20487,356,0,653608
9/5/2020,Delhi,188193,163785,4538,0,1744466
9/5/2020,Dadra and Nagar Haveli and Daman and Diu,2537,2236,2,22,56008
9/5/2020,Goa,20455,15281,229,0,211048
9/5/2020,Gujarat,103006,83646,3092,0,2708120
9/5/2020,Himachal Pradesh,7018,4941,53,47,226268
9/5/2020,Haryana,74272,58580,781,0,1268518
9/5/2020,Jharkhand,49797,34330,462,0,1080094
9/5/2020,Jammu and Kashmir,42241,31924,770,0,1051826
9/5/2020,Karnataka,389232,283298,6298,19,3273871
9/5/2020,Kerala,84760,62555,338,67,1832275
9/5/2020,Ladakh,2996,2127,35,0,36302
9/5/2020,Maharashtra,883862,636574,26276,351,4565368
9/5/2020,Meghalaya,2916,1527,15,0,97550
9/5/2020,Manipur,6883,4975,36,0,169093
9/5/2020,Madhya Pradesh,71880,54649,1543,0,1494848
9/5/2020,Mizoram,1062,713,0,0,44803
9/5/2020,Nagaland,4128,3419,8,12,64803
9/5/2020,Odisha,120221,93774,591,0,2048008
9/5/2020,Punjab,61527,43849,1808,0,1168106
9/5/2020,Puducherry,16566,11107,298,0,83142
9/5/2020,Rajasthan,89363,73245,1122,0,2443995
9/5/2020,Sikkim,1901,1347,5,0,43125
9/5/2020,Telangana,138395,104603,877,0,1667653
9/5/2020,Tamil Nadu,457697,398366,7751,0,5212534
9/5/2020,Tripura,14524,8483,136,21,292269
9/5/2020,India,4110845,3177679,70679,620,48831145
9/5/2020,Uttar Pradesh,259765,195959,3843,0,6345223
9/5/2020,Uttarakhand,23961,15982,330,74,445277
9/5/2020,West Bengal,177701,150801,3510,0,2112185
9/6/2020,Andaman and Nicobar Islands,3332,2951,50,0,39205
9/6/2020,Andhra Pradesh,498125,394019,4417,0,4107890
9/6/2020,Arunachal Pradesh,5000,3472,8,0,185322
9/6/2020,Assam,125460,96824,360,3,2494610
9/6/2020,Bihar,147658,130300,754,1,4022766
9/6/2020,Chandigarh,5763,3439,71,3,35288
9/6/2020,Chhattisgarh,45263,21198,380,0,669541
9/6/2020,Delhi,191449,165973,4567,0,1780512
9/6/2020,Dadra and Nagar Haveli and Daman and Diu,2575,2263,2,23,56174
9/6/2020,Goa,20829,15839,236,0,212150
9/6/2020,Gujarat,104341,84858,3106,0,2780681
9/6/2020,Himachal Pradesh,7415,5138,54,48,228691
9/6/2020,Haryana,76549,60051,806,0,1294598
9/6/2020,Jharkhand,51063,36184,469,0,1105764
9/6/2020,Jammu and Kashmir,43557,32327,784,0,1074998
9/6/2020,Karnataka,398551,292873,6393,19,3348255
9/6/2020,Kerala,87842,64751,348,67,1872496
9/6/2020,Ladakh,3036,2151,35,0,36302
9/6/2020,Maharashtra,907212,644400,26604,351,4655545
9/6/2020,Meghalaya,3005,1556,16,0,97550
9/6/2020,Manipur,7022,5164,38,0,172650
9/6/2020,Madhya Pradesh,73574,55887,1572,0,1519014
9/6/2020,Mizoram,1093,732,0,0,45073
9/6/2020,Nagaland,4178,3496,8,12,65555
9/6/2020,Odisha,124031,96364,599,0,2098401
9/6/2020,Punjab,63473,45455,1862,0,1193260
9/6/2020,Puducherry,17032,11632,314,0,84833
9/6/2020,Rajasthan,90956,74861,1137,0,2471540
9/6/2020,Sikkim,1910,1371,5,0,43345
9/6/2020,Telangana,140969,107530,886,0,1730389
9/6/2020,Tamil Nadu,463480,404186,7836,0,5298508
9/6/2020,Tripura,15127,8745,144,21,297100
9/6/2020,India,4202570,3247309,71684,623,49551507
9/6/2020,Uttar Pradesh,266283,200738,3920,0,6500969
9/6/2020,Uttarakhand,24629,16573,341,75,454027
9/6/2020,West Bengal,180788,154008,3562,0,2158690
9/7/2020,Andaman and Nicobar Islands,3359,2997,50,0,39995
9/7/2020,Andhra Pradesh,506493,404074,4487,0,4166077
9/7/2020,Arunachal Pradesh,5180,3596,8,0,188435
9/7/2020,Assam,128245,99074,370,3,2533221
9/7/2020,Bihar,149027,132145,761,1,4175922
9/7/2020,Chandigarh,5995,3734,74,3,36079
9/7/2020,Chhattisgarh,47280,22177,395,0,681978
9/7/2020,Delhi,193526,168384,4599,0,1803466
9/7/2020,Dadra and Nagar Haveli and Daman and Diu,2590,2283,2,21,56476
9/7/2020,Goa,21173,16427,245,0,213469
9/7/2020,Gujarat,105671,86134,3121,0,2853371
9/7/2020,Himachal Pradesh,7660,5359,55,12,229966
9/7/2020,Haryana,78773,61611,829,0,1317045
9/7/2020,Jharkhand,52620,37550,482,0,1133454
9/7/2020,Jammu and Kashmir,44570,32760,801,0,1088652
9/7/2020,Karnataka,404324,300770,6534,19,3393676
9/7/2020,Kerala,89490,66997,360,67,1891703
9/7/2020,Ladakh,3064,2211,35,0,36429
9/7/2020,Maharashtra,923641,659322,27027,358,4712017
9/7/2020,Meghalaya,3034,1560,17,0,100071
9/7/2020,Manipur,7106,5358,38,0,174731
9/7/2020,Madhya Pradesh,75459,56909,1589,0,1541356
9/7/2020,Mizoram,1114,732,0,0,45153
9/7/2020,Nagaland,4220,3674,8,13,66061
9/7/2020,Odisha,127892,99398,609,0,2143566
9/7/2020,Punjab,65583,47020,1923,0,1212432
9/7/2020,Puducherry,17316,12135,325,0,85906
9/7/2020,Rajasthan,92536,76427,1151,0,2483715
9/7/2020,Sikkim,1939,1396,5,0,43661
9/7/2020,Telangana,142771,110241,895,0,1766982
9/7/2020,Tamil Nadu,469256,410116,7925,0,5379011
9/7/2020,Tripura,15526,9048,149,22,300486
9/7/2020,India,4277585,3321425,72813,596,50650128
9/7/2020,Uttar Pradesh,271851,205731,3976,0,6631318
9/7/2020,Uttarakhand,25436,17046,348,77,462803
9/7/2020,West Bengal,183865,157029,3620,0,2200906
9/8/2020,Andaman and Nicobar Islands,3392,3035,50,0,41039
9/8/2020,Andhra Pradesh,517094,415765,4560,0,4237070
9/8/2020,Arunachal Pradesh,5401,3723,9,0,191632
9/8/2020,Assam,130823,101240,378,3,2567683
9/8/2020,Bihar,150694,134089,765,1,4328593
9/8/2020,Chandigarh,6372,3960,75,3,37070
9/8/2020,Chhattisgarh,50114,22792,407,0,700529
9/8/2020,Delhi,197135,170140,4618,0,1849263
9/8/2020,Dadra and Nagar Haveli and Daman and Diu,2617,2315,2,20,56839
9/8/2020,Goa,21630,16875,256,0,215345
9/8/2020,Gujarat,106966,87579,3134,0,2925447
9/8/2020,Himachal Pradesh,7831,5444,59,13,232712
9/8/2020,Haryana,81059,63315,854,0,1334010
9/8/2020,Jharkhand,55296,39362,496,0,1236638
9/8/2020,Jammu and Kashmir,45925,33251,815,0,1107406
9/8/2020,Karnataka,412190,308573,6680,19,3461119
9/8/2020,Kerala,92516,68859,373,67,1933294
9/8/2020,Ladakh,3102,2288,35,0,36740
9/8/2020,Maharashtra,943772,672556,27407,363,4792351
9/8/2020,Meghalaya,3076,1716,17,0,102487
9/8/2020,Manipur,7202,5484,39,0,177002
9/8/2020,Madhya Pradesh,77323,58509,1609,0,1563953
9/8/2020,Mizoram,1123,745,0,0,45925
9/8/2020,Nagaland,4245,3728,8,13,66444
9/8/2020,Odisha,131382,102185,622,0,2184841
9/8/2020,Punjab,67547,49327,1990,0,1241120
9/8/2020,Puducherry,17749,12581,337,0,88060
9/8/2020,Rajasthan,94126,77872,1164,0,2513910
9/8/2020,Sikkim,1958,1413,7,0,43828
9/8/2020,Telangana,145163,112587,906,0,1827905
9/8/2020,Tamil Nadu,474940,416715,8012,0,5462277
9/8/2020,Tripura,16154,9342,152,22,304758
9/8/2020,India,4367440,3396033,73920,601,51804677
9/8/2020,Uttar Pradesh,278473,211170,4047,0,6773289
9/8/2020,Uttarakhand,26094,17473,360,77,472111
9/8/2020,West Bengal,186956,160025,3677,0,2243294
9/9/2020,Andaman and Nicobar Islands,3426,3078,51,0,41776
9/9/2020,Andhra Pradesh,527512,425607,4634,0,4308762
9/9/2020,Arunachal Pradesh,5545,3906,9,0,194647
9/9/2020,Assam,133066,103505,396,3,2599245
9/9/2020,Bihar,152192,135791,775,1,4450714
9/9/2020,Chandigarh,6704,4140,77,3,41440
9/9/2020,Chhattisgarh,52932,23938,477,0,719630
9/9/2020,Delhi,201174,172763,4638,0,1903780
9/9/2020,Dadra and Nagar Haveli and Daman and Diu,2643,2339,2,17,57220
9/9/2020,Goa,22251,17156,262,0,217485
9/9/2020,Gujarat,108295,88915,3150,0,3001383
9/9/2020,Himachal Pradesh,8147,5586,62,13,235624
9/9/2020,Haryana,83353,65143,882,0,1370399
9/9/2020,Jharkhand,56897,40659,512,0,1269746
9/9/2020,Jammu and Kashmir,47542,33871,832,0,1131076
9/9/2020,Karnataka,421730,315433,6808,19,3531441
9/9/2020,Kerala,95918,70917,385,67,1978316
9/9/2020,Ladakh,3142,2329,35,0,36875
9/9/2020,Maharashtra,967349,686462,27787,366,4890086
9/9/2020,Meghalaya,3197,1823,19,0,104090
9/9/2020,Manipur,7362,5548,40,0,177002
9/9/2020,Madhya Pradesh,79192,59850,1640,0,1587945
9/9/2020,Mizoram,1192,750,0,0,46414
9/9/2020,Nagaland,4375,3776,8,13,67268
9/9/2020,Odisha,135130,105295,633,0,2226436
9/9/2020,Punjab,69684,50558,2061,0,1269052
9/9/2020,Puducherry,18084,12967,347,0,90643
9/9/2020,Rajasthan,95736,79450,1178,0,2542632
9/9/2020,Sikkim,1989,1429,7,0,44122
9/9/2020,Telangana,147642,115072,916,0,1890554
9/9/2020,Tamil Nadu,480524,423231,8090,0,5544850
9/9/2020,Tripura,16736,9653,161,22,308922
9/9/2020,India,4462976,3469095,75088,601,52934433
9/9/2020,Uttar Pradesh,285041,216901,4112,0,6917773
9/9/2020,Uttarakhand,27211,18262,372,77,482663
9/9/2020,West Bengal,190063,162992,3730,0,2285936
9/10/2020,Andaman and Nicobar Islands,3465,3121,51,0,42792
9/10/2020,Andhra Pradesh,537687,435647,4702,0,4380991
9/10/2020,Arunachal Pradesh,5672,4005,9,0,197711
9/10/2020,Assam,135805,105702,414,3,2634614
9/10/2020,Bihar,153735,137271,785,1,4562913
9/10/2020,Chandigarh,6987,4331,80,3,43701
9/10/2020,Chhattisgarh,55680,25855,493,0,737334
9/10/2020,Delhi,205482,175400,4666,0,1962120
9/10/2020,Dadra and Nagar Haveli and Daman and Diu,2671,2368,2,18,57587
9/10/2020,Goa,22890,17592,268,0,219666
9/10/2020,Gujarat,109627,90330,3165,0,3073534
9/10/2020,Himachal Pradesh,8466,5666,65,13,238427
9/10/2020,Haryana,85944,66705,907,0,1399628
9/10/2020,Jharkhand,58079,42115,517,0,1299565
9/10/2020,Jammu and Kashmir,49134,34215,845,0,1152563
9/10/2020,Karnataka,430947,322454,6937,19,3586150
9/10/2020,Kerala,99267,72574,397,67,2018921
9/10/2020,Ladakh,3177,2366,36,0,40397
9/10/2020,Maharashtra,990795,700715,28282,366,4974558
9/10/2020,Meghalaya,3296,1842,20,0,106064
9/10/2020,Manipur,7470,5793,44,0,183083
9/10/2020,Madhya Pradesh,81379,61285,1661,0,1611639
9/10/2020,Mizoram,1333,750,0,0,46638
9/10/2020,Nagaland,4636,3781,8,13,68141
9/10/2020,Odisha,139121,108001,644,0,2273597
9/10/2020,Punjab,72143,51906,2149,0,1298969
9/10/2020,Puducherry,18536,13389,353,0,92904
9/10/2020,Rajasthan,97376,80482,1192,0,2572191
9/10/2020,Sikkim,2009,1470,7,0,44323
9/10/2020,Telangana,150176,117143,927,0,1953571
9/10/2020,Tamil Nadu,486052,429416,8154,0,5630323
9/10/2020,Tripura,17271,9993,167,22,313816
9/10/2020,India,4559738,3539999,76301,636,54097975
9/10/2020,Uttar Pradesh,292029,221506,4206,0,7067208
9/10/2020,Uttarakhand,28226,18783,377,111,491505
9/10/2020,West Bengal,193175,166027,3771,0,2330283
9/11/2020,Andaman and Nicobar Islands,3494,3157,51,0,43680
9/11/2020,Andhra Pradesh,547686,446716,4779,0,4452128
9/11/2020,Arunachal Pradesh,5825,4126,10,0,201010
9/11/2020,Assam,138339,108330,430,3,2671027
9/11/2020,Bihar,155445,139458,797,1,4667987
9/11/2020,Chandigarh,7292,4600,83,3,45336
9/11/2020,Chhattisgarh,58643,27123,518,0,756163
9/11/2020,Delhi,209748,178154,4687,0,2022700
9/11/2020,Dadra and Nagar Haveli and Daman and Diu,2696,2407,2,17,57888
9/11/2020,Goa,23445,18065,276,0,221433
9/11/2020,Gujarat,110971,91570,3181,0,3145202
9/11/2020,Himachal Pradesh,8784,5824,70,17,241745
9/11/2020,Haryana,88332,68525,932,0,1431602
9/11/2020,Jharkhand,59040,43328,532,0,1320542
9/11/2020,Jammu and Kashmir,50712,34689,854,0,1177773
9/11/2020,Karnataka,440411,334999,7067,19,3650819
9/11/2020,Kerala,102255,73900,411,67,2053801
9/11/2020,Ladakh,3228,2387,38,0,40478
9/11/2020,Maharashtra,1015681,715023,28724,368,5072521
9/11/2020,Meghalaya,3447,1889,24,0,109518
9/11/2020,Manipur,7579,6002,44,0,185925
9/11/2020,Madhya Pradesh,83619,62936,1691,0,1635070
9/11/2020,Mizoram,1353,790,0,0,47214
9/11/2020,Nagaland,4946,3791,8,13,69050
9/11/2020,Odisha,143117,112062,658,0,2323641
9/11/2020,Punjab,74616,53308,2212,0,1332564
9/11/2020,Puducherry,19026,13783,365,0,95919
9/11/2020,Rajasthan,99036,81970,1207,0,2599477
9/11/2020,Sikkim,2026,1486,11,0,44520
9/11/2020,Telangana,152602,119467,940,0,2016461
9/11/2020,Tamil Nadu,491571,435422,8231,0,5715216
9/11/2020,Tripura,17830,10255,172,22,318581
9/11/2020,India,4657393,3621455,77503,641,55189226
9/11/2020,Uttar Pradesh,299045,227442,4282,0,7217980
9/11/2020,Uttarakhand,29221,19428,388,111,501880
9/11/2020,West Bengal,196332,169043,3828,0,2375609
9/12/2020,Andaman and Nicobar Islands,3521,3202,51,0,44570
9/12/2020,Andhra Pradesh,557587,457008,4846,0,4527593
9/12/2020,Arunachal Pradesh,5961,4253,10,0,203356
9/12/2020,Assam,140471,110883,453,3,2702280
9/12/2020,Bihar,156866,141158,808,1,4773917
9/12/2020,Chandigarh,7542,4864,89,3,47306
9/12/2020,Chhattisgarh,61763,27978,539,0,772134
9/12/2020,Delhi,214069,181295,4715,0,2082776
9/12/2020,Dadra and Nagar Haveli and Daman and Diu,2725,2437,2,23,58336
9/12/2020,Goa,24185,18576,286,0,223892
9/12/2020,Gujarat,112336,92905,3196,0,3219983
9/12/2020,Himachal Pradesh,9229,5947,72,17,244213
9/12/2020,Haryana,91115,70713,956,0,1461644
9/12/2020,Jharkhand,60460,45074,542,0,1352611
9/12/2020,Jammu and Kashmir,52410,35285,864,0,1203799
9/12/2020,Karnataka,449551,344556,7161,19,3714402
9/12/2020,Kerala,105140,75844,426,68,2099549
9/12/2020,Ladakh,3294,2414,39,0,42080
9/12/2020,Maharashtra,1037765,728512,29115,370,5164840
9/12/2020,Meghalaya,3615,2020,25,0,112221
9/12/2020,Manipur,7731,6102,45,0,188526
9/12/2020,Madhya Pradesh,85966,64398,1728,0,1658175
9/12/2020,Mizoram,1379,823,0,0,49091
9/12/2020,Nagaland,5064,3822,8,13,69666
9/12/2020,Odisha,146894,115279,669,0,2374620
9/12/2020,Punjab,77057,55385,2288,0,1364940
9/12/2020,Puducherry,19445,14228,370,0,99480
9/12/2020,Rajasthan,100705,82902,1221,0,2630771
9/12/2020,Sikkim,2055,1503,13,0,44790
9/12/2020,Telangana,154880,121925,950,0,2078695
9/12/2020,Tamil Nadu,497066,441649,8307,0,5803778
9/12/2020,Tripura,18300,10734,182,22,323628
9/12/2020,India,4751807,3699317,78614,661,56260928
9/12/2020,Uttar Pradesh,305831,233527,4349,0,7358472
9/12/2020,Uttarakhand,30336,20031,402,122,511129
9/12/2020,West Bengal,199493,172085,3887,0,2422740
9/13/2020,Andaman and Nicobar Islands,3546,3243,51,0,45279
9/13/2020,Andhra Pradesh,567123,467139,4912,0,4599826
9/13/2020,Arunachal Pradesh,6121,4379,10,0,205519
9/13/2020,Assam,141763,113134,469,3,2717795
9/13/2020,Bihar,158389,143053,822,1,4884417
9/13/2020,Chandigarh,7991,5170,90,3,49451
9/13/2020,Chhattisgarh,63991,31931,555,0,784483
9/13/2020,Delhi,218304,184698,4744,0,2139432
9/13/2020,Dadra and Nagar Haveli and Daman and Diu,2745,2481,2,24,58530
9/13/2020,Goa,24592,19129,290,0,225051
9/13/2020,Gujarat,113662,94110,3211,0,3288811
9/13/2020,Himachal Pradesh,9555,6099,76,17,246579
9/13/2020,Haryana,93641,72587,975,0,1490034
9/13/2020,Jharkhand,61474,46583,555,0,1377573
9/13/2020,Jammu and Kashmir,54096,35737,878,0,1231698
9/13/2020,Karnataka,459445,352958,7265,19,3800976
9/13/2020,Kerala,108279,77699,440,68,2132795
9/13/2020,Ladakh,3345,2436,40,0,42621
9/13/2020,Maharashtra,1060308,740061,29531,372,5253676
9/13/2020,Meghalaya,3724,2075,26,0,112221
9/13/2020,Manipur,7875,6191,46,0,190914
9/13/2020,Madhya Pradesh,88247,65998,1762,0,1680074
9/13/2020,Mizoram,1414,830,0,0,50259
9/13/2020,Nagaland,5083,3883,8,20,70171
9/13/2020,Odisha,150807,118642,679,0,2423124
9/13/2020,Punjab,79679,57536,2356,0,1391662
9/13/2020,Puducherry,19833,14570,385,0,103743
9/13/2020,Rajasthan,102408,84518,1236,0,2658373
9/13/2020,Sikkim,2086,1505,16,0,45075
9/13/2020,Telangana,157096,124528,961,0,2134912
9/13/2020,Tamil Nadu,502759,447366,8381,0,5888086
9/13/2020,Tripura,18929,11132,194,22,327843
9/13/2020,India,4845027,3777065,79754,671,57239428
9/13/2020,Uttar Pradesh,312036,239485,4429,0,7505653
9/13/2020,Uttarakhand,31973,21040,414,122,519869
9/13/2020,West Bengal,202708,175139,3945,0,2470058
9/14/2020,Andaman and Nicobar Islands,3557,3278,52,0,45987
9/14/2020,Andhra Pradesh,575079,476903,4972,0,4661355
9/14/2020,Arunachal Pradesh,6297,4531,11,0,208164
9/14/2020,Assam,144166,115052,482,3,2750037
9/14/2020,Bihar,159526,145019,831,1,4986747
9/14/2020,Chandigarh,8245,5300,95,3,51718
9/14/2020,Chhattisgarh,67327,33109,573,0,806045
9/14/2020,Delhi,221533,188072,4770,0,2184316
9/14/2020,Dadra and Nagar Haveli and Daman and Diu,2769,2511,2,22,59154
9/14/2020,Goa,24898,19648,304,0,225910
9/14/2020,Gujarat,114996,95365,3228,0,3360318
9/14/2020,Himachal Pradesh,9923,6167,81,17,248437
9/14/2020,Haryana,96129,74712,1000,0,1514575
9/14/2020,Jharkhand,62737,48112,561,0,1407470
9/14/2020,Jammu and Kashmir,55325,36381,895,0,1248495
9/14/2020,Karnataka,467689,361823,7384,19,3846937
9/14/2020,Kerala,110819,79809,455,69,2152585
9/14/2020,Ladakh,3419,2475,41,0,43357
9/14/2020,Maharashtra,1077374,755850,29894,374,5321116
9/14/2020,Meghalaya,3863,2151,28,0,115901
9/14/2020,Manipur,7971,6340,46,0,193048
9/14/2020,Madhya Pradesh,90730,67711,1791,0,1700929
9/14/2020,Mizoram,1428,919,0,0,51316
9/14/2020,Nagaland,5214,3897,8,20,70622
9/14/2020,Odisha,155005,122024,690,0,2472517
9/14/2020,Punjab,82100,58984,2423,0,1410759
9/14/2020,Puducherry,20226,15027,394,0,107771
9/14/2020,Rajasthan,104138,86162,1250,0,2672224
9/14/2020,Sikkim,2119,1521,16,0,45210
9/14/2020,Telangana,158513,127007,974,0,2169339
